File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF544CYG	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR801SWX	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										TARDBP-human	DNA						2017-02-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF319FAG/, /files/ENCFF001TDO/, /files/ENCFF411PFB/, /files/ENCFF480TTE/	222654	ENCODE Processing Pipeline	00341568066ea40847437d46812194c5		https://www.encodeproject.org/files/ENCFF544CYG/@@download/ENCFF544CYG.bed.gz				released	s3://encode-public/2017/02/03/cdff4e72-63ca-4202-8ab2-e6b4c72307a4/ENCFF544CYG.bed.gz	ENCODE3 hg19	archived			
ENCFF119DYZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR801SWX	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										TARDBP-human	DNA						2017-02-01	ENCODE			450-650	1	1_1							/files/ENCFF220TQP/, /files/ENCFF756SZH/, /files/ENCFF356LFX/, /files/ENCFF015PSO/	65351	ENCODE Processing Pipeline	6eef1b14bade0259a3dcb51541c1f6a3		https://www.encodeproject.org/files/ENCFF119DYZ/@@download/ENCFF119DYZ.bed.gz				released	s3://encode-public/2020/12/02/d24728f7-42ce-4c8c-9a3f-bafa72777da1/ENCFF119DYZ.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF471VOO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR801SWX	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										TARDBP-human	DNA						2017-02-01	ENCODE			450-650	2	2_1							/files/ENCFF410DPF/, /files/ENCFF220TQP/, /files/ENCFF756SZH/, /files/ENCFF356LFX/	119726	ENCODE Processing Pipeline	e699f6e295b973d67c98ed5723525211		https://www.encodeproject.org/files/ENCFF471VOO/@@download/ENCFF471VOO.bed.gz				released	s3://encode-public/2020/12/02/9f1b916c-7a20-4406-b950-551770d19b15/ENCFF471VOO.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF308KGU	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR801SWX	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										TARDBP-human	DNA						2017-02-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF410DPF/, /files/ENCFF220TQP/, /files/ENCFF756SZH/, /files/ENCFF015PSO/	159400	ENCODE Processing Pipeline	c47713d7ac507eb0aa9e79799d2647b5		https://www.encodeproject.org/files/ENCFF308KGU/@@download/ENCFF308KGU.bed.gz				released	s3://encode-public/2020/12/02/6e579766-7357-463f-8feb-4d5f15136804/ENCFF308KGU.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF666QVW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR801SWX	TF ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										TARDBP-human	DNA						2017-02-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF410DPF/, /files/ENCFF220TQP/, /files/ENCFF756SZH/, /files/ENCFF015PSO/	179409	ENCODE Processing Pipeline	68018cd014e5840c64a9d96aa0ca039d		https://www.encodeproject.org/files/ENCFF666QVW/@@download/ENCFF666QVW.bed.gz				released	s3://encode-public/2020/12/02/9fc7e4ac-4a8b-4f86-94bc-85312a5fddf9/ENCFF666QVW.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF857OUT	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF375WCZ/, /files/ENCFF218MEC/	4913858	ENCODE Processing Pipeline	0308bfcf8c07fb53141aef4cbb311c07		https://www.encodeproject.org/files/ENCFF857OUT/@@download/ENCFF857OUT.bed.gz				released	s3://encode-public/2017/02/11/972a845d-c9d0-44f3-88f0-f0a9f7b1b000/ENCFF857OUT.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF922FRH	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF043HEA/, /files/ENCFF001TDO/, /files/ENCFF857OUT/, /files/ENCFF357IUK/	9916	ENCODE Processing Pipeline	51209b817bcc63fb05aeb6cbe8f201e7		https://www.encodeproject.org/files/ENCFF922FRH/@@download/ENCFF922FRH.bed.gz				released	s3://encode-public/2017/02/11/99300d2f-d8f0-40cc-8d5e-c7b358872848/ENCFF922FRH.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF043HEA	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF578XGS/, /files/ENCFF932FDG/	5085428	ENCODE Processing Pipeline	1de9c4f3a6f4371ba9a8037b9cb09e2a		https://www.encodeproject.org/files/ENCFF043HEA/@@download/ENCFF043HEA.bed.gz				released	s3://encode-public/2017/02/11/045025dc-b6ed-4433-bda9-45d2398f9855/ENCFF043HEA.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF692DSK	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF043HEA/, /files/ENCFF001TDO/, /files/ENCFF857OUT/, /files/ENCFF357IUK/	6950	ENCODE Processing Pipeline	272f27135bafc1fe9d02422ae7c87a29		https://www.encodeproject.org/files/ENCFF692DSK/@@download/ENCFF692DSK.bed.gz				released	s3://encode-public/2017/02/11/da76992e-2e8e-4d28-accc-47b52895878b/ENCFF692DSK.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF357IUK	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF578XGS/, /files/ENCFF375WCZ/, /files/ENCFF932FDG/, /files/ENCFF218MEC/	6326573	ENCODE Processing Pipeline	1e137f3eacb9878523afb583b6999eac		https://www.encodeproject.org/files/ENCFF357IUK/@@download/ENCFF357IUK.bed.gz				released	s3://encode-public/2017/02/11/239d6f97-5ef9-46d4-a04c-2dccb028f4d8/ENCFF357IUK.bed.gz	ENCODE3 hg19	released	low read depth, low read length		
ENCFF671QBO	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF975QZC/, /files/ENCFF027EGQ/, /files/ENCFF143UWZ/, /files/ENCFF419RSJ/	8496	ENCODE Processing Pipeline	6c280c309b18e77df57adcdd81788f20		https://www.encodeproject.org/files/ENCFF671QBO/@@download/ENCFF671QBO.bed.gz				released	s3://encode-public/2017/02/11/8eb1be10-20ed-4fd1-96d3-3615e0083f3a/ENCFF671QBO.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF975QZC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF106SSM/, /files/ENCFF253UKR/, /files/ENCFF054IKS/, /files/ENCFF279QEN/	6191443	ENCODE Processing Pipeline	5ebd4c460f8b6d312b709286dca0b689		https://www.encodeproject.org/files/ENCFF975QZC/@@download/ENCFF975QZC.bed.gz				released	s3://encode-public/2017/02/11/d6693eb6-695a-40d1-88e6-e1a45244fa0d/ENCFF975QZC.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF027EGQ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF106SSM/, /files/ENCFF279QEN/	4920722	ENCODE Processing Pipeline	c9421ed7d04011bd116894259d694ba9		https://www.encodeproject.org/files/ENCFF027EGQ/@@download/ENCFF027EGQ.bed.gz				released	s3://encode-public/2017/02/11/3818f0bc-2d60-4769-ac0c-b28d3150f47d/ENCFF027EGQ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF491IMR	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF975QZC/, /files/ENCFF027EGQ/, /files/ENCFF143UWZ/, /files/ENCFF419RSJ/	7212	ENCODE Processing Pipeline	0a5ffc3ea9a71419243ce446a9c0939a		https://www.encodeproject.org/files/ENCFF491IMR/@@download/ENCFF491IMR.bed.gz				released	s3://encode-public/2017/02/11/a61bddbf-bff3-49ac-b616-ee6404c60dbe/ENCFF491IMR.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF143UWZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF253UKR/, /files/ENCFF054IKS/	4852312	ENCODE Processing Pipeline	800d14fb94df49db721b73b936116732		https://www.encodeproject.org/files/ENCFF143UWZ/@@download/ENCFF143UWZ.bed.gz				released	s3://encode-public/2017/02/11/18b647b5-6550-48d5-a474-9f0580f7d1c9/ENCFF143UWZ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length		
ENCFF293HRO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF440KCS/, /files/ENCFF705CKX/, /files/ENCFF560QAF/, /files/ENCFF491QGH/, /files/ENCFF356LFX/	8501	ENCODE Processing Pipeline	b63cd08262e7d850f0d12181e11ad664		https://www.encodeproject.org/files/ENCFF293HRO/@@download/ENCFF293HRO.bed.gz				released	s3://encode-public/2020/12/01/a2632b4a-6fb4-4911-92dd-7b32eeb5cc6f/ENCFF293HRO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF919CIS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	2	2_1							/files/ENCFF440KCS/, /files/ENCFF705CKX/, /files/ENCFF356LFX/, /files/ENCFF491QGH/	2190	ENCODE Processing Pipeline	f4ff0c6ba70321284df08d77fd8bfdd4		https://www.encodeproject.org/files/ENCFF919CIS/@@download/ENCFF919CIS.bed.gz				released	s3://encode-public/2020/12/01/de8ecbea-48c6-464b-b5a3-372fcb9f5304/ENCFF919CIS.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF598JWW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1	1_1							/files/ENCFF440KCS/, /files/ENCFF705CKX/, /files/ENCFF560QAF/, /files/ENCFF356LFX/	2252	ENCODE Processing Pipeline	bb2606c8b8eb10b23314a585ff33caf6		https://www.encodeproject.org/files/ENCFF598JWW/@@download/ENCFF598JWW.bed.gz				released	s3://encode-public/2020/12/01/40faf08f-9d1d-4cf7-a694-68e660598629/ENCFF598JWW.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF508RFK	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR258SXK	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										SFPQ-human	DNA			SDS	formaldehyde		2017-02-27	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF440KCS/, /files/ENCFF705CKX/, /files/ENCFF560QAF/, /files/ENCFF491QGH/, /files/ENCFF356LFX/	8425	ENCODE Processing Pipeline	9b8fa1350402eade035a919c0d5f4b1d		https://www.encodeproject.org/files/ENCFF508RFK/@@download/ENCFF508RFK.bed.gz				released	s3://encode-public/2020/12/01/d89ea4ee-5e36-4e67-9e75-fac6ae5ac239/ENCFF508RFK.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length		
ENCFF019TVN	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1	1_1							/files/ENCFF404VIO/, /files/ENCFF941TZZ/	6167163	ENCODE Processing Pipeline	3ea79eef8b09498fa98e859900b7a667		https://www.encodeproject.org/files/ENCFF019TVN/@@download/ENCFF019TVN.bed.gz				released	s3://encode-public/2016/08/23/f2fd582a-1e49-4a31-a83b-4639d6fd65d2/ENCFF019TVN.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF015RED	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	2	2_1							/files/ENCFF959KSA/, /files/ENCFF287SKW/	6222237	ENCODE Processing Pipeline	7ccc53751ec7dd1c471fe8c24e31311a		https://www.encodeproject.org/files/ENCFF015RED/@@download/ENCFF015RED.bed.gz				released	s3://encode-public/2016/08/23/d2ee0f07-0e8f-4759-b278-cf223fc217e0/ENCFF015RED.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF009QEI	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF404VIO/, /files/ENCFF941TZZ/, /files/ENCFF287SKW/, /files/ENCFF959KSA/	7148025	ENCODE Processing Pipeline	0350614108e084a913ba2103902554b5		https://www.encodeproject.org/files/ENCFF009QEI/@@download/ENCFF009QEI.bed.gz				released	s3://encode-public/2016/08/23/cc3a8da5-c292-466c-9002-1c70b357403f/ENCFF009QEI.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF344OJI	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF019TVN/, /files/ENCFF015RED/, /files/ENCFF009QEI/	44947	ENCODE Processing Pipeline	8f76cd4eaefe9893f5ed8affc6e9a2ad		https://www.encodeproject.org/files/ENCFF344OJI/@@download/ENCFF344OJI.bed.gz				released	s3://encode-public/2016/08/23/28a7ffdc-d2b9-49db-bb2b-0db7c26d9d5c/ENCFF344OJI.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF506ECO	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF019TVN/, /files/ENCFF015RED/, /files/ENCFF009QEI/	18616	ENCODE Processing Pipeline	13364c0c17adef54726c027f852ab309		https://www.encodeproject.org/files/ENCFF506ECO/@@download/ENCFF506ECO.bed.gz				released	s3://encode-public/2016/08/23/87f538a4-5484-42ba-87bd-0a3edeea876b/ENCFF506ECO.bed.gz	ENCODE3 hg19	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF699SFJ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	2	2_1							/files/ENCFF629WCK/, /files/ENCFF574BGV/	6054821	ENCODE Processing Pipeline	7a57fdeea94de916903b28d762a73966		https://www.encodeproject.org/files/ENCFF699SFJ/@@download/ENCFF699SFJ.bed.gz				released	s3://encode-public/2016/10/28/06a2696e-8e43-4038-82bf-7e515ae74acf/ENCFF699SFJ.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF088PZZ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1	1_1							/files/ENCFF053VFZ/, /files/ENCFF879YMO/	5956408	ENCODE Processing Pipeline	8b6668903e59d57581d746761078cb65		https://www.encodeproject.org/files/ENCFF088PZZ/@@download/ENCFF088PZZ.bed.gz				released	s3://encode-public/2016/10/28/53b1820a-b1c8-4ec6-81f4-fc70dac1164b/ENCFF088PZZ.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF487HYJ	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF629WCK/, /files/ENCFF053VFZ/, /files/ENCFF879YMO/, /files/ENCFF574BGV/	7094057	ENCODE Processing Pipeline	f9c961856e44c0f7bc42b40549287798		https://www.encodeproject.org/files/ENCFF487HYJ/@@download/ENCFF487HYJ.bed.gz				released	s3://encode-public/2016/10/28/3265d63e-77bc-4192-94fd-64ae2f1a943e/ENCFF487HYJ.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF699GCM	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF699SFJ/, /files/ENCFF487HYJ/, /files/ENCFF088PZZ/, /files/ENCFF419RSJ/	18700	ENCODE Processing Pipeline	dafe80ab8dfd946b3c16a5e13d98d317		https://www.encodeproject.org/files/ENCFF699GCM/@@download/ENCFF699GCM.bed.gz				released	s3://encode-public/2016/10/28/b5ee47d3-8291-4e9d-addd-61d6c7532282/ENCFF699GCM.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF500RBO	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF699SFJ/, /files/ENCFF487HYJ/, /files/ENCFF088PZZ/, /files/ENCFF419RSJ/	44183	ENCODE Processing Pipeline	9fe3473912e0bddc4a036473555613ba		https://www.encodeproject.org/files/ENCFF500RBO/@@download/ENCFF500RBO.bed.gz				released	s3://encode-public/2016/10/28/6814acaa-7e0c-48a0-a008-a31b1d6db1dd/ENCFF500RBO.bed.gz	ENCODE3 GRCh38	archived	antibody characterized with exemption, borderline replicate concordance		
ENCFF356SWP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1	1_1							/files/ENCFF410MRB/, /files/ENCFF526WYZ/, /files/ENCFF783FZL/, /files/ENCFF356LFX/	8822	ENCODE Processing Pipeline	84d4117c39fcc8119afd488681741260		https://www.encodeproject.org/files/ENCFF356SWP/@@download/ENCFF356SWP.bed.gz				released	s3://encode-public/2020/11/28/8c72cb41-4b63-4c24-9e75-9ff03b242655/ENCFF356SWP.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF635GIS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	2	2_1							/files/ENCFF526WYZ/, /files/ENCFF786DTU/, /files/ENCFF356LFX/, /files/ENCFF783FZL/	8671	ENCODE Processing Pipeline	54ce5cca10933755df215bf3aa8f3cc6		https://www.encodeproject.org/files/ENCFF635GIS/@@download/ENCFF635GIS.bed.gz				released	s3://encode-public/2020/11/28/c1d0a781-586a-4ea1-bc6f-bcbce577ad88/ENCFF635GIS.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF488IGF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF526WYZ/, /files/ENCFF786DTU/, /files/ENCFF356LFX/, /files/ENCFF410MRB/, /files/ENCFF783FZL/	25728	ENCODE Processing Pipeline	6053d790c8defdc6abe4b2d18ba70b7e		https://www.encodeproject.org/files/ENCFF488IGF/@@download/ENCFF488IGF.bed.gz				released	s3://encode-public/2020/11/28/ea2292e9-1f25-4098-9670-8d2c0091084e/ENCFF488IGF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF249ZOW	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR205SKQ	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										YBX1-human	DNA						2016-08-24	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF526WYZ/, /files/ENCFF786DTU/, /files/ENCFF356LFX/, /files/ENCFF410MRB/, /files/ENCFF783FZL/	24990	ENCODE Processing Pipeline	f2e19532ab00a488d6cfa17a3196d7fd		https://www.encodeproject.org/files/ENCFF249ZOW/@@download/ENCFF249ZOW.bed.gz				released	s3://encode-public/2020/11/28/af101d73-b077-4425-8ba4-72b04fc225a4/ENCFF249ZOW.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, borderline replicate concordance		
ENCFF133BEB	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR753GIA	TF ChIP-seq	EFO:0001184	HEK293T	cell line	Homo sapiens										TARDBP-human	DNA						2016-11-17	ENCODE			450-650	2	2_1							/files/ENCFF290DLX/, /files/ENCFF158YRG/	6096991	ENCODE Processing Pipeline	438c8e5e591b4e418cf1b7fa16284e74		https://www.encodeproject.org/files/ENCFF133BEB/@@download/ENCFF133BEB.bed.gz				released	s3://encode-public/2016/11/02/01e2a79b-12ea-4fd6-82f9-3ae6818aa0c6/ENCFF133BEB.bed.gz	ENCODE3 GRCh38	archived			
ENCFF908ROA	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR753GIA	TF ChIP-seq	EFO:0001184	HEK293T	cell line	Homo sapiens										TARDBP-human	DNA						2016-11-17	ENCODE			450-650	1	1_1							/files/ENCFF290DLX/, /files/ENCFF592NOJ/, /files/ENCFF488RJA/	6587264	ENCODE Processing Pipeline	97f270d4fb5c7996407606aab323f74a		https://www.encodeproject.org/files/ENCFF908ROA/@@download/ENCFF908ROA.bed.gz				released	s3://encode-public/2016/11/02/985de061-24e5-4a67-a1fe-12a0bdbe31b9/ENCFF908ROA.bed.gz	ENCODE3 GRCh38	archived			
ENCFF445ZOB	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR753GIA	TF ChIP-seq	EFO:0001184	HEK293T	cell line	Homo sapiens										TARDBP-human	DNA						2016-11-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF290DLX/, /files/ENCFF592NOJ/, /files/ENCFF158YRG/, /files/ENCFF488RJA/	7262084	ENCODE Processing Pipeline	791b60dba391dfae0c6369dd6b6a3271		https://www.encodeproject.org/files/ENCFF445ZOB/@@download/ENCFF445ZOB.bed.gz				released	s3://encode-public/2016/11/02/2c0aaf26-2667-4150-a7e7-5d40fce54684/ENCFF445ZOB.bed.gz	ENCODE3 GRCh38	archived			
